,Data,transitivity,grauMedio,average_path_length,modularity,global_average_link_distance,eccentricity,eigenvector,coreness,pagerank,links,oni,flag
326,1977-03-01,0.5650054462827317,23.58988469601677,22.528079942318477,0.8482744423062033,7.903525165314822e-05,35.89321278825996,0.011391503641361312,14.304376310272536,0.00013102725366876308,90019,0.44,0
327,1977-04-01,0.5659547515597807,23.324685534591193,20.755420486391852,0.8516819931831928,7.775482891620361e-05,36.14701257861636,0.015472617328837729,14.190644654088052,0.00013102725366876308,89007,0.03,0
328,1977-05-01,0.5664258907634265,23.30817610062893,22.830449257098994,0.8459293010906435,7.767536776034223e-05,36.73060796645702,0.013746521932713649,14.250393081761004,0.00013102725366876308,88944,0.22,0
329,1977-06-01,0.5667139129673238,23.445492662473796,20.590306915931293,0.8537374721154897,7.889456874672148e-05,35.40421907756813,0.012780954390408428,14.33464360587002,0.00013102725366876308,89468,0.39,0
330,1977-07-01,0.5691975175282507,23.86844863731656,21.093747209811465,0.8541389566454144,8.212284765829174e-05,31.062762054507342,0.011576968791695943,14.628537735849054,0.00013102725366876308,91082,0.42,0
331,1977-08-01,0.5694843548015025,24.459643605870017,19.512150489823178,0.8525984729956941,8.812162802786911e-05,33.27843291404612,0.01296937570625929,14.891116352201259,0.00013102725366876308,93338,0.25,0
332,1977-09-01,0.5711389391578683,24.926624737945488,16.188590474361582,0.8500827136219762,9.606140748504305e-05,31.811713836477992,0.013362446344184452,15.186975890985325,0.00013102725366876308,95120,0.6,1
333,1977-10-01,0.5768560600890782,25.127096436058697,32.00487093085772,0.8607023554383069,0.00010092656927056218,30.043632075471695,0.013747633218933686,15.3208857442348,0.00013102725366876308,95885,0.86,1
334,1977-11-01,0.5881864428841439,25.298218029350103,43.001085031347635,0.8384307408792069,0.00010129031971948152,32.60102201257862,0.01434117363692946,15.414439203354302,0.00013102725366876308,96538,0.72,1
335,1977-12-01,0.5811426624607451,25.066299790356393,31.25962609893936,0.8581007953920934,9.392064231702126e-05,32.701912997903555,0.012520559282027638,15.326388888888891,0.00013102725366876308,95653,0.86,1
336,1978-01-01,0.5702033564855814,24.21671907756813,33.26593793466845,0.8498901430211858,8.453355689933464e-05,32.143343815513624,0.011021747313217593,14.809748427672956,0.00013102725366876308,92411,0.78,1
337,1978-02-01,0.5726884813226948,24.54559748427673,23.322022063540334,0.8560122781420767,8.629799066631141e-05,31.8624213836478,0.0111052271490085,14.919025157232705,0.00013102725366876308,93666,0.42,0
338,1978-03-01,0.5698000567195229,24.071278825995808,29.88067467686011,0.8508319946453068,8.307658597813872e-05,37.10285639412998,0.009822585698713195,14.702306079664572,0.00013102725366876308,91856,0.06,0
339,1978-04-01,0.5712453377809238,23.9916142557652,29.897299495849854,0.8512424398080835,8.287219200345331e-05,33.26873689727464,0.007180426907936795,14.643343815513624,0.00013102725366876308,91552,-0.3,0
340,1978-05-01,0.5743210703741704,24.177148846960172,29.73350261965221,0.8538615314621129,8.41703242159345e-05,32.97654612159329,0.007846864745873549,14.807389937106919,0.00013102725366876308,92260,-0.31,0
341,1978-06-01,0.5752039530706888,24.31996855345912,25.8352397618453,0.8533539107481076,8.467146087101555e-05,33.516378406708604,0.007939083195177258,14.856525157232705,0.00013102725366876308,92805,-0.33,0
342,1978-07-01,0.5733576968852427,24.25104821802935,26.563280239737118,0.8552511041353311,8.403617334090865e-05,35.55096960167715,0.007578716838121401,14.850235849056606,0.00013102725366876308,92542,-0.22,0
343,1978-08-01,0.5696529265817074,23.92033542976939,24.07729028290486,0.8580692495968327,8.159407199129135e-05,34.187106918239,0.010007772621829088,14.643867924528301,0.00013102725366876308,91280,-0.53,0
344,1978-09-01,0.5673257296677836,23.708857442348013,26.933044987523303,0.8535856260420074,8.043926168696613e-05,36.621331236897284,0.009993499087073598,14.482835429769391,0.00013102725366876308,90473,-0.5,0
